date,lat,lon,wind_speed_ms,wind_dir_deg,temp_celsius,pressure_hpa,source
2026-08-14,-70.29,81.82,14.3,109.7,-22.0,985.6,demo_simulation
2026-08-14,-70.29,114.55,10.02,43.6,-21.0,974.0,demo_simulation
2026-08-14,-70.29,147.27,6.88,125.8,-20.5,993.3,demo_simulation
2026-08-14,-70.29,180.0,11.3,230.3,-23.2,962.1,demo_simulation
2026-08-14,-67.71,-180.0,16.25,261.2,-10.0,985.9,demo_simulation
2026-08-14,-67.71,-147.27,8.47,38.7,-21.1,986.0,demo_simulation
2026-08-14,-67.71,-114.55,17.37,41.5,-17.6,982.7,demo_simulation
2026-08-14,-67.71,-81.82,7.5,266.3,-15.8,979.9,demo_simulation
2026-08-14,-67.71,-49.09,14.3,308.6,-16.0,972.7,demo_simulation
2026-08-14,-67.71,-16.36,12.13,275.6,-15.2,974.7,demo_simulation
2026-08-14,-67.71,16.36,7.9,72.8,-13.2,984.2,demo_simulation
2026-08-14,-67.71,49.09,11.24,145.0,-12.8,1001.8,demo_simulation
2026-08-14,-67.71,81.82,17.15,1.5,-17.4,989.1,demo_simulation
2026-08-14,-67.71,114.55,6.63,194.0,-18.3,983.5,demo_simulation
2026-08-14,-67.71,147.27,16.05,351.1,-16.1,978.5,demo_simulation
2026-08-14,-67.71,180.0,14.51,173.0,-15.1,975.7,demo_simulation
2026-08-14,-65.14,-180.0,9.56,288.9,-19.8,1002.4,demo_simulation
2026-08-14,-65.14,-147.27,7.03,61.1,-14.5,984.5,demo_simulation
2026-08-14,-65.14,-114.55,12.35,280.6,-12.5,1009.2,demo_simulation
2026-08-14,-65.14,-81.82,9.61,32.5,-15.4,989.2,demo_simulation
2026-08-14,-65.14,-49.09,15.71,228.6,-15.4,1002.4,demo_simulation
2026-08-14,-65.14,-16.36,15.32,181.8,-6.3,962.1,demo_simulation
2026-08-14,-65.14,16.36,11.06,234.4,-12.5,972.1,demo_simulation
2026-08-14,-65.14,49.09,7.89,189.6,-8.6,1001.2,demo_simulation
2026-08-14,-65.14,81.82,15.4,337.2,-15.1,989.5,demo_simulation
2026-08-14,-65.14,114.55,9.62,10.1,-16.4,984.2,demo_simulation
2026-08-14,-65.14,147.27,5.4,171.8,-10.9,966.9,demo_simulation
2026-08-14,-65.14,180.0,14.32,95.8,-11.5,960.0,demo_simulation
2026-08-14,-62.57,-180.0,13.23,324.3,-10.7,999.4,demo_simulation
2026-08-14,-62.57,-147.27,14.33,22.9,-8.4,989.0,demo_simulation
2026-08-14,-62.57,-114.55,16.14,49.1,-12.4,1009.6,demo_simulation
2026-08-14,-62.57,-81.82,6.63,176.9,-10.3,975.9,demo_simulation
2026-08-14,-62.57,-49.09,14.44,281.2,-13.2,1004.6,demo_simulation
2026-08-14,-62.57,-16.36,15.14,288.5,-14.9,988.2,demo_simulation
2026-08-14,-62.57,16.36,12.19,200.5,-12.3,989.8,demo_simulation
2026-08-14,-62.57,49.09,12.71,328.2,-6.5,1004.4,demo_simulation
2026-08-14,-62.57,81.82,16.63,241.5,-9.2,1000.3,demo_simulation
2026-08-14,-62.57,114.55,14.92,248.2,-14.0,967.3,demo_simulation
2026-08-14,-62.57,147.27,11.76,150.6,-8.3,972.5,demo_simulation
2026-08-14,-62.57,180.0,5.83,83.4,-14.9,1003.2,demo_simulation
2026-08-14,-60.0,-180.0,14.2,195.0,-7.8,996.1,demo_simulation
2026-08-14,-60.0,-147.27,16.9,155.8,-11.2,1005.5,demo_simulation
2026-08-14,-60.0,-114.55,7.54,232.0,-7.1,1000.1,demo_simulation
2026-08-14,-60.0,-81.82,6.32,133.7,-11.1,989.3,demo_simulation
2026-08-14,-60.0,-49.09,6.44,13.6,-9.6,999.3,demo_simulation
2026-08-14,-60.0,-16.36,7.21,19.2,-1.3,968.6,demo_simulation
2026-08-14,-60.0,16.36,17.2,305.0,-7.5,983.1,demo_simulation
2026-08-14,-60.0,49.09,15.58,276.3,-8.6,985.8,demo_simulation
2026-08-14,-60.0,81.82,9.0,173.3,-9.4,982.9,demo_simulation
2026-08-14,-60.0,114.55,13.98,263.1,-9.6,989.3,demo_simulation
2026-08-14,-60.0,147.27,12.86,226.7,-3.2,965.6,demo_simulation
2026-08-14,-60.0,180.0,5.91,19.6,-9.8,987.0,demo_simulation
2026-08-13,-78.0,-180.0,13.13,166.3,-25.9,985.9,demo_simulation
2026-08-13,-78.0,-147.27,8.33,2.3,-22.6,990.9,demo_simulation
2026-08-13,-78.0,-114.55,10.84,289.2,-28.5,990.8,demo_simulation
2026-08-13,-78.0,-81.82,11.16,218.2,-24.1,972.5,demo_simulation
2026-08-13,-78.0,-49.09,13.1,174.1,-23.9,1007.8,demo_simulation
2026-08-13,-78.0,-16.36,16.21,244.7,-23.4,995.0,demo_simulation
2026-08-13,-78.0,16.36,17.51,268.8,-24.0,1002.4,demo_simulation
2026-08-13,-78.0,49.09,11.42,72.3,-21.2,975.5,demo_simulation
2026-08-13,-78.0,81.82,8.94,162.9,-22.0,987.8,demo_simulation
2026-08-13,-78.0,114.55,14.5,157.3,-18.1,1001.8,demo_simulation
2026-08-13,-78.0,147.27,15.68,63.1,-24.5,970.2,demo_simulation
2026-08-13,-78.0,180.0,7.15,336.2,-30.4,973.2,demo_simulation
2026-08-13,-75.43,-180.0,9.07,58.4,-22.3,1009.8,demo_simulation
2026-08-13,-75.43,-147.27,7.88,295.3,-18.4,973.0,demo_simulation
2026-08-13,-75.43,-114.55,15.65,237.2,-27.8,981.2,demo_simulation
2026-08-13,-75.43,-81.82,5.38,77.5,-19.9,996.7,demo_simulation
2026-08-13,-75.43,-49.09,5.06,237.6,-24.0,999.1,demo_simulation
2026-08-13,-75.43,-16.36,8.05,128.8,-26.8,981.9,demo_simulation
2026-08-13,-75.43,16.36,9.07,236.8,-19.0,990.5,demo_simulation
2026-08-13,-75.43,49.09,15.6,60.5,-15.4,999.6,demo_simulation
2026-08-13,-75.43,81.82,7.82,197.1,-24.6,1002.6,demo_simulation
2026-08-13,-75.43,114.55,10.04,182.8,-22.0,969.6,demo_simulation
2026-08-13,-75.43,147.27,8.73,328.1,-20.8,961.5,demo_simulation
2026-08-13,-75.43,180.0,6.72,78.2,-23.0,1009.5,demo_simulation
2026-08-13,-72.86,-180.0,12.04,126.2,-16.8,994.7,demo_simulation
2026-08-13,-72.86,-147.27,15.39,39.8,-18.1,961.2,demo_simulation
2026-08-13,-72.86,-114.55,14.78,232.0,-22.3,1002.6,demo_simulation
2026-08-13,-72.86,-81.82,10.12,79.0,-23.4,982.0,demo_simulation
2026-08-13,-72.86,-49.09,12.76,339.5,-23.8,998.2,demo_simulation
2026-08-13,-72.86,-16.36,14.42,271.8,-19.2,1003.2,demo_simulation
2026-08-13,-72.86,16.36,9.13,61.3,-12.9,982.1,demo_simulation
2026-08-13,-72.86,49.09,15.34,162.1,-25.7,966.7,demo_simulation
2026-08-13,-72.86,81.82,17.37,286.8,-20.9,971.9,demo_simulation
2026-08-13,-72.86,114.55,9.97,358.0,-18.9,1006.7,demo_simulation
2026-08-13,-72.86,147.27,9.98,6.5,-24.1,970.8,demo_simulation
2026-08-13,-72.86,180.0,14.3,160.9,-18.8,986.5,demo_simulation
2026-08-13,-70.29,-180.0,14.5,298.7,-16.6,1003.1,demo_simulation
2026-08-13,-70.29,-147.27,12.83,48.8,-17.7,962.4,demo_simulation
2026-08-13,-70.29,-114.55,9.13,39.4,-16.7,964.4,demo_simulation
2026-08-13,-70.29,-81.82,10.77,344.1,-14.6,999.0,demo_simulation
2026-08-13,-70.29,-49.09,9.64,352.4,-19.3,980.2,demo_simulation
2026-08-13,-70.29,-16.36,16.5,26.1,-23.4,1003.7,demo_simulation
2026-08-13,-70.29,16.36,6.1,168.8,-16.0,970.3,demo_simulation
2026-08-13,-70.29,49.09,6.98,339.8,-17.5,981.5,demo_simulation
2026-08-13,-70.29,81.82,15.45,35.6,-18.8,960.8,demo_simulation
2026-08-13,-70.29,114.55,5.36,226.3,-14.4,972.4,demo_simulation
2026-08-13,-70.29,147.27,7.65,156.0,-15.8,1000.3,demo_simulation
2026-08-13,-70.29,180.0,17.86,28.8,-17.0,986.7,demo_simulation
2026-08-13,-67.71,-180.0,7.76,293.4,-16.1,976.1,demo_simulation
2026-08-13,-67.71,-147.27,14.83,325.1,-14.5,997.4,demo_simulation
2026-08-13,-67.71,-114.55,5.37,144.1,-15.4,1003.5,demo_simulation
2026-08-13,-67.71,-81.82,6.07,250.1,-10.7,1005.8,demo_simulation
2026-08-13,-67.71,-49.09,17.01,339.3,-15.0,1004.4,demo_simulation
2026-08-13,-67.71,-16.36,16.9,268.0,-13.3,969.7,demo_simulation
2026-08-13,-67.71,16.36,7.39,309.9,-15.9,989.8,demo_simulation
2026-08-13,-67.71,49.09,17.65,132.3,-18.7,988.2,demo_simulation
2026-08-13,-67.71,81.82,5.81,24.0,-12.1,981.9,demo_simulation
2026-08-13,-67.71,114.55,7.78,74.6,-15.5,1003.9,demo_simulation
2026-08-13,-67.71,147.27,17.23,107.0,-11.4,967.3,demo_simulation
2026-08-13,-67.71,180.0,8.98,340.1,-16.2,969.3,demo_simulation
2026-08-13,-65.14,-180.0,12.17,351.7,-10.4,967.9,demo_simulation
2026-08-13,-65.14,-147.27,12.51,45.9,-18.1,994.2,demo_simulation
2026-08-13,-65.14,-114.55,7.12,97.2,-12.5,999.2,demo_simulation
2026-08-13,-65.14,-81.82,16.22,10.5,-16.6,978.7,demo_simulation
2026-08-13,-65.14,-49.09,12.51,313.9,-12.6,987.1,demo_simulation
2026-08-13,-65.14,-16.36,11.63,177.9,-13.2,973.0,demo_simulation
2026-08-13,-65.14,16.36,8.16,31.0,-12.0,980.6,demo_simulation
2026-08-13,-65.14,49.09,7.71,211.7,-14.1,1005.1,demo_simulation
2026-08-13,-65.14,81.82,7.86,328.5,-10.6,973.2,demo_simulation
2026-08-13,-65.14,114.55,13.21,241.6,-16.8,989.3,demo_simulation
2026-08-13,-65.14,147.27,14.84,66.2,-11.5,1000.1,demo_simulation
2026-08-13,-65.14,180.0,9.27,185.7,-16.5,992.3,demo_simulation
2026-08-13,-62.57,-180.0,12.45,100.8,-7.4,961.2,demo_simulation
2026-08-13,-62.57,-147.27,17.23,215.1,-11.8,993.0,demo_simulation
2026-08-13,-62.57,-114.55,16.7,44.7,-15.4,1007.9,demo_simulation
2026-08-13,-62.57,-81.82,11.12,87.1,-9.5,984.0,demo_simulation
2026-08-13,-62.57,-49.09,14.77,80.3,-11.3,999.2,demo_simulation
2026-08-13,-62.57,-16.36,7.24,301.4,-9.7,965.4,demo_simulation
2026-08-13,-62.57,16.36,10.73,190.5,-15.0,1009.7,demo_simulation
2026-08-13,-62.57,49.09,17.93,120.3,-11.3,977.3,demo_simulation
2026-08-13,-62.57,81.82,11.4,239.3,-16.5,992.2,demo_simulation
2026-08-13,-62.57,114.55,17.26,164.5,-7.3,972.3,demo_simulation
2026-08-13,-62.57,147.27,7.18,137.5,-8.6,972.7,demo_simulation
2026-08-13,-62.57,180.0,17.18,90.7,-6.0,989.1,demo_simulation
2026-08-13,-60.0,-180.0,11.72,322.0,-6.2,998.4,demo_simulation
2026-08-13,-60.0,-147.27,15.83,25.1,-12.2,999.3,demo_simulation
2026-08-13,-60.0,-114.55,9.96,355.9,-10.7,1003.6,demo_simulation
2026-08-13,-60.0,-81.82,8.03,161.1,-5.3,991.6,demo_simulation
2026-08-13,-60.0,-49.09,6.91,64.3,-11.1,994.8,demo_simulation
2026-08-13,-60.0,-16.36,11.95,84.1,-7.0,980.0,demo_simulation
2026-08-13,-60.0,16.36,13.38,343.3,-11.9,978.2,demo_simulation
2026-08-13,-60.0,49.09,16.98,343.0,-8.8,988.7,demo_simulation
2026-08-13,-60.0,81.82,15.41,330.0,-13.3,988.0,demo_simulation
2026-08-13,-60.0,114.55,15.74,215.2,-11.7,968.7,demo_simulation
2026-08-13,-60.0,147.27,8.43,293.1,-1.9,994.7,demo_simulation
2026-08-13,-60.0,180.0,13.65,336.1,-9.4,993.2,demo_simulation
2026-08-12,-78.0,-180.0,7.74,334.3,-24.6,961.8,demo_simulation
2026-08-12,-78.0,-147.27,9.04,93.3,-20.5,998.8,demo_simulation
2026-08-12,-78.0,-114.55,6.08,146.2,-22.3,997.9,demo_simulation
2026-08-12,-78.0,-81.82,11.26,172.6,-22.7,965.0,demo_simulation
2026-08-12,-78.0,-49.09,6.62,67.7,-23.5,1001.2,demo_simulation
2026-08-12,-78.0,-16.36,13.49,356.9,-21.3,1000.5,demo_simulation
2026-08-12,-78.0,16.36,10.55,76.5,-28.2,1001.5,demo_simulation
2026-08-12,-78.0,49.09,8.12,123.3,-23.5,992.9,demo_simulation
2026-08-12,-78.0,81.82,16.54,73.6,-26.4,1004.0,demo_simulation
2026-08-12,-78.0,114.55,5.89,82.7,-22.4,989.6,demo_simulation
2026-08-12,-78.0,147.27,15.94,315.1,-28.2,989.1,demo_simulation
2026-08-12,-78.0,180.0,7.71,342.5,-25.4,988.3,demo_simulation
2026-08-12,-75.43,-180.0,12.72,98.9,-24.5,970.1,demo_simulation
2026-08-12,-75.43,-147.27,11.73,42.8,-20.3,978.5,demo_simulation
2026-08-12,-75.43,-114.55,7.01,222.8,-20.2,995.4,demo_simulation
2026-08-12,-75.43,-81.82,7.2,204.5,-19.1,976.2,demo_simulation
2026-08-12,-75.43,-49.09,5.79,201.6,-19.9,960.3,demo_simulation
2026-08-12,-75.43,-16.36,17.67,185.2,-23.0,969.7,demo_simulation
2026-08-12,-75.43,16.36,8.11,99.6,-20.0,983.1,demo_simulation
2026-08-12,-75.43,49.09,16.44,21.1,-21.6,1009.4,demo_simulation
2026-08-12,-75.43,81.82,5.61,31.5,-20.7,980.7,demo_simulation
2026-08-12,-75.43,114.55,7.4,227.4,-19.6,1000.5,demo_simulation
2026-08-12,-75.43,147.27,6.26,186.9,-23.0,982.3,demo_simulation
2026-08-12,-75.43,180.0,9.07,129.6,-20.8,967.8,demo_simulation
2026-08-12,-72.86,-180.0,12.68,141.7,-18.7,998.6,demo_simulation
2026-08-12,-72.86,-147.27,10.87,171.4,-17.8,995.3,demo_simulation
2026-08-12,-72.86,-114.55,5.5,343.8,-19.7,973.2,demo_simulation
2026-08-12,-72.86,-81.82,15.13,165.1,-20.1,969.7,demo_simulation
2026-08-12,-72.86,-49.09,17.09,344.1,-19.1,968.4,demo_simulation
2026-08-12,-72.86,-16.36,15.64,312.9,-16.8,991.4,demo_simulation
2026-08-12,-72.86,16.36,10.38,332.2,-17.2,962.9,demo_simulation
2026-08-12,-72.86,49.09,13.45,178.4,-20.2,982.6,demo_simulation
2026-08-12,-72.86,81.82,10.02,120.8,-15.3,1000.8,demo_simulation
2026-08-12,-72.86,114.55,15.9,141.2,-20.9,984.2,demo_simulation
2026-08-12,-72.86,147.27,9.22,173.9,-17.8,977.2,demo_simulation
2026-08-12,-72.86,180.0,14.09,196.1,-17.2,999.0,demo_simulation
2026-08-12,-70.29,-180.0,7.73,125.9,-16.0,996.7,demo_simulation
2026-08-12,-70.29,-147.27,11.03,74.9,-21.2,963.3,demo_simulation
2026-08-12,-70.29,-114.55,6.21,302.4,-11.9,973.7,demo_simulation
2026-08-12,-70.29,-81.82,11.5,332.0,-12.5,996.5,demo_simulation
2026-08-12,-70.29,-49.09,16.5,222.5,-14.3,973.6,demo_simulation
2026-08-12,-70.29,-16.36,13.78,128.9,-16.5,967.5,demo_simulation
2026-08-12,-70.29,16.36,13.0,97.7,-17.0,988.9,demo_simulation
2026-08-12,-70.29,49.09,16.67,249.3,-17.6,995.0,demo_simulation
2026-08-12,-70.29,81.82,7.4,202.0,-20.2,960.7,demo_simulation
2026-08-12,-70.29,114.55,9.6,322.6,-18.2,971.1,demo_simulation
2026-08-12,-70.29,147.27,16.38,275.2,-11.8,964.1,demo_simulation
2026-08-12,-70.29,180.0,16.33,83.5,-20.1,963.4,demo_simulation
2026-08-12,-67.71,-180.0,17.66,330.3,-12.4,987.7,demo_simulation
2026-08-12,-67.71,-147.27,10.58,186.1,-15.1,1006.7,demo_simulation
2026-08-12,-67.71,-114.55,9.05,247.1,-17.5,989.7,demo_simulation
2026-08-12,-67.71,-81.82,11.99,269.3,-17.8,992.2,demo_simulation
2026-08-12,-67.71,-49.09,12.39,25.2,-19.7,968.7,demo_simulation
2026-08-12,-67.71,-16.36,14.52,332.2,-21.1,974.1,demo_simulation
2026-08-12,-67.71,16.36,5.35,268.3,-15.4,1009.2,demo_simulation
2026-08-12,-67.71,49.09,6.29,329.4,-16.8,985.9,demo_simulation
2026-08-12,-67.71,81.82,5.58,355.4,-16.2,970.8,demo_simulation
2026-08-12,-67.71,114.55,9.58,216.2,-16.6,986.4,demo_simulation
2026-08-12,-67.71,147.27,5.69,161.3,-14.6,983.8,demo_simulation
2026-08-12,-67.71,180.0,14.55,52.6,-21.8,974.5,demo_simulation
2026-08-12,-65.14,-180.0,11.27,228.8,-19.7,975.2,demo_simulation
2026-08-12,-65.14,-147.27,12.71,294.1,-16.0,968.0,demo_simulation
2026-08-12,-65.14,-114.55,17.78,156.7,-11.6,978.7,demo_simulation
2026-08-12,-65.14,-81.82,9.42,332.1,-16.4,1005.5,demo_simulation
2026-08-12,-65.14,-49.09,12.41,10.5,-14.6,997.4,demo_simulation
2026-08-12,-65.14,-16.36,7.49,262.8,-15.6,990.6,demo_simulation
2026-08-12,-65.14,16.36,10.73,140.4,-11.6,978.6,demo_simulation
2026-08-12,-65.14,49.09,8.96,14.1,-11.7,980.3,demo_simulation
2026-08-12,-65.14,81.82,14.85,265.6,-9.9,963.9,demo_simulation
2026-08-12,-65.14,114.55,12.27,247.3,-16.9,981.5,demo_simulation
2026-08-12,-65.14,147.27,12.6,171.9,-13.8,1009.2,demo_simulation
2026-08-12,-65.14,180.0,15.38,162.3,-16.4,966.0,demo_simulation
2026-08-12,-62.57,-180.0,6.43,249.7,-8.2,967.8,demo_simulation
2026-08-12,-62.57,-147.27,11.52,32.5,-2.7,1006.4,demo_simulation
2026-08-12,-62.57,-114.55,11.61,25.8,-13.4,977.7,demo_simulation
2026-08-12,-62.57,-81.82,10.88,183.7,-3.5,996.0,demo_simulation
2026-08-12,-62.57,-49.09,13.41,279.7,-9.1,973.9,demo_simulation
2026-08-12,-62.57,-16.36,9.48,333.6,-17.3,998.8,demo_simulation
2026-08-12,-62.57,16.36,10.34,307.3,-14.2,976.6,demo_simulation
2026-08-12,-62.57,49.09,7.9,58.0,-13.6,994.3,demo_simulation
2026-08-12,-62.57,81.82,5.46,238.1,-12.9,1008.6,demo_simulation
2026-08-12,-62.57,114.55,5.98,166.8,-10.7,995.9,demo_simulation
2026-08-12,-62.57,147.27,17.0,242.7,-14.7,1009.3,demo_simulation
2026-08-12,-62.57,180.0,8.75,229.4,-9.8,992.9,demo_simulation
2026-08-12,-60.0,-180.0,17.92,182.4,-13.3,997.2,demo_simulation
2026-08-12,-60.0,-147.27,7.37,45.8,-16.1,978.8,demo_simulation
2026-08-12,-60.0,-114.55,16.43,91.2,-7.1,967.3,demo_simulation
2026-08-12,-60.0,-81.82,11.54,250.2,-12.4,972.0,demo_simulation
2026-08-12,-60.0,-49.09,16.02,355.5,-5.2,965.1,demo_simulation
2026-08-12,-60.0,-16.36,9.45,49.1,-8.9,992.8,demo_simulation
2026-08-12,-60.0,16.36,7.74,113.8,-9.4,988.0,demo_simulation
2026-08-12,-60.0,49.09,10.41,238.6,-7.5,978.2,demo_simulation
2026-08-12,-60.0,81.82,10.92,253.7,-11.9,977.4,demo_simulation
2026-08-12,-60.0,114.55,9.36,20.1,-12.5,1002.5,demo_simulation
2026-08-12,-60.0,147.27,8.51,76.8,-7.8,964.6,demo_simulation
2026-08-12,-60.0,180.0,10.75,284.0,-12.1,968.5,demo_simulation
2026-08-11,-78.0,-180.0,8.14,185.5,-24.5,979.2,demo_simulation
2026-08-11,-78.0,-147.27,14.51,281.1,-27.0,980.1,demo_simulation
2026-08-11,-78.0,-114.55,12.24,116.8,-26.8,996.9,demo_simulation
2026-08-11,-78.0,-81.82,13.79,247.4,-25.0,983.0,demo_simulation
2026-08-11,-78.0,-49.09,17.27,167.5,-26.3,973.6,demo_simulation
2026-08-11,-78.0,-16.36,16.87,105.8,-25.9,985.7,demo_simulation
2026-08-11,-78.0,16.36,6.25,197.4,-23.2,979.7,demo_simulation
2026-08-11,-78.0,49.09,10.34,110.0,-26.4,996.0,demo_simulation
2026-08-11,-78.0,81.82,5.96,28.2,-25.4,984.4,demo_simulation
2026-08-11,-78.0,114.55,5.3,262.9,-25.8,968.5,demo_simulation
2026-08-11,-78.0,147.27,7.16,36.0,-24.0,989.6,demo_simulation
2026-08-11,-78.0,180.0,12.35,3.8,-27.1,1001.4,demo_simulation
2026-08-11,-75.43,-180.0,5.38,204.6,-16.7,982.6,demo_simulation
2026-08-11,-75.43,-147.27,14.14,232.9,-18.5,996.1,demo_simulation
2026-08-11,-75.43,-114.55,8.25,187.2,-26.4,988.8,demo_simulation
2026-08-11,-75.43,-81.82,12.12,4.5,-17.8,1009.8,demo_simulation
2026-08-11,-75.43,-49.09,13.15,330.6,-22.4,1009.9,demo_simulation
2026-08-11,-75.43,-16.36,12.69,191.9,-23.3,977.5,demo_simulation
2026-08-11,-75.43,16.36,17.76,332.0,-20.1,975.9,demo_simulation
2026-08-11,-75.43,49.09,7.83,55.4,-23.2,993.2,demo_simulation
2026-08-11,-75.43,81.82,5.17,41.3,-21.2,978.1,demo_simulation
2026-08-11,-75.43,114.55,8.69,295.5,-20.6,973.5,demo_simulation
2026-08-11,-75.43,147.27,15.72,254.4,-21.4,992.8,demo_simulation
2026-08-11,-75.43,180.0,6.64,38.3,-13.5,976.6,demo_simulation
2026-08-11,-72.86,-180.0,5.92,33.0,-16.1,983.3,demo_simulation
2026-08-11,-72.86,-147.27,16.64,355.9,-19.1,970.8,demo_simulation
2026-08-11,-72.86,-114.55,10.34,187.3,-18.6,993.6,demo_simulation
2026-08-11,-72.86,-81.82,16.42,28.7,-19.5,989.0,demo_simulation
2026-08-11,-72.86,-49.09,14.95,99.0,-20.6,980.5,demo_simulation
2026-08-11,-72.86,-16.36,15.25,229.3,-19.4,985.9,demo_simulation
2026-08-11,-72.86,16.36,17.6,108.2,-18.9,999.8,demo_simulation
2026-08-11,-72.86,49.09,10.73,200.6,-20.6,965.0,demo_simulation
2026-08-11,-72.86,81.82,8.5,129.3,-17.0,961.4,demo_simulation
2026-08-11,-72.86,114.55,8.22,138.4,-20.8,969.3,demo_simulation
2026-08-11,-72.86,147.27,6.32,109.6,-20.3,1002.1,demo_simulation
2026-08-11,-72.86,180.0,16.29,38.9,-17.2,968.6,demo_simulation
2026-08-11,-70.29,-180.0,6.03,179.7,-12.3,960.3,demo_simulation
2026-08-11,-70.29,-147.27,9.26,32.1,-20.7,1002.7,demo_simulation
2026-08-11,-70.29,-114.55,9.74,40.5,-21.2,1009.1,demo_simulation
2026-08-11,-70.29,-81.82,7.51,314.1,-18.5,987.8,demo_simulation
2026-08-11,-70.29,-49.09,9.16,187.2,-20.0,963.2,demo_simulation
2026-08-11,-70.29,-16.36,5.73,265.2,-17.2,969.0,demo_simulation
2026-08-11,-70.29,16.36,17.66,96.6,-18.6,962.0,demo_simulation
2026-08-11,-70.29,49.09,5.58,36.1,-17.8,973.3,demo_simulation
2026-08-11,-70.29,81.82,5.98,89.2,-19.5,978.1,demo_simulation
2026-08-11,-70.29,114.55,7.6,34.8,-11.0,990.5,demo_simulation
2026-08-11,-70.29,147.27,8.97,161.0,-15.7,992.5,demo_simulation
2026-08-11,-70.29,180.0,10.47,104.6,-20.3,961.7,demo_simulation
2026-08-11,-67.71,-180.0,9.52,299.2,-10.3,960.5,demo_simulation
2026-08-11,-67.71,-147.27,10.57,36.7,-16.5,1004.4,demo_simulation
2026-08-11,-67.71,-114.55,7.09,18.9,-15.8,969.4,demo_simulation
2026-08-11,-67.71,-81.82,8.0,51.5,-16.6,1009.5,demo_simulation
2026-08-11,-67.71,-49.09,12.61,357.7,-14.7,987.0,demo_simulation
2026-08-11,-67.71,-16.36,15.19,237.2,-11.4,992.1,demo_simulation
2026-08-11,-67.71,16.36,17.52,271.2,-12.3,979.4,demo_simulation
2026-08-11,-67.71,49.09,17.45,323.8,-14.3,978.7,demo_simulation
2026-08-11,-67.71,81.82,11.17,212.9,-16.8,966.7,demo_simulation
2026-08-11,-67.71,114.55,15.65,140.0,-10.3,983.7,demo_simulation
2026-08-11,-67.71,147.27,12.27,73.7,-11.7,970.2,demo_simulation
2026-08-11,-67.71,180.0,11.82,339.9,-18.4,994.5,demo_simulation
2026-08-11,-65.14,-180.0,8.76,258.2,-9.6,987.4,demo_simulation
2026-08-11,-65.14,-147.27,17.21,152.2,-12.1,1006.6,demo_simulation
2026-08-11,-65.14,-114.55,16.34,85.4,-8.3,962.9,demo_simulation
2026-08-11,-65.14,-81.82,9.96,89.8,-9.8,1005.4,demo_simulation
2026-08-11,-65.14,-49.09,14.63,252.6,-12.5,1005.3,demo_simulation
2026-08-11,-65.14,-16.36,7.75,162.0,-12.1,960.4,demo_simulation
2026-08-11,-65.14,16.36,10.85,299.3,-10.3,982.8,demo_simulation
2026-08-11,-65.14,49.09,11.73,333.2,-14.9,1001.7,demo_simulation
2026-08-11,-65.14,81.82,5.69,156.0,-19.5,967.3,demo_simulation
2026-08-11,-65.14,114.55,14.16,26.4,-14.8,970.9,demo_simulation
2026-08-11,-65.14,147.27,6.83,148.8,-15.0,987.5,demo_simulation
2026-08-11,-65.14,180.0,12.59,354.4,-11.5,964.3,demo_simulation
2026-08-11,-62.57,-180.0,9.48,65.8,-12.9,996.1,demo_simulation
2026-08-11,-62.57,-147.27,13.66,6.4,-11.9,986.3,demo_simulation
2026-08-11,-62.57,-114.55,13.68,164.7,-11.6,979.8,demo_simulation
2026-08-11,-62.57,-81.82,8.38,294.8,-9.1,1003.9,demo_simulation
2026-08-11,-62.57,-49.09,7.21,105.1,-8.0,983.8,demo_simulation
2026-08-11,-62.57,-16.36,14.85,89.8,-6.4,962.3,demo_simulation
2026-08-11,-62.57,16.36,13.17,223.3,-12.6,976.0,demo_simulation
2026-08-11,-62.57,49.09,13.96,325.7,-9.8,972.7,demo_simulation
2026-08-11,-62.57,81.82,14.69,302.6,-12.0,1008.9,demo_simulation
2026-08-11,-62.57,114.55,10.57,150.4,-12.3,995.8,demo_simulation
2026-08-11,-62.57,147.27,12.29,35.1,-10.8,1004.6,demo_simulation
2026-08-11,-62.57,180.0,6.33,42.9,-14.8,987.4,demo_simulation
2026-08-11,-60.0,-180.0,8.89,128.2,-10.8,1007.6,demo_simulation
2026-08-11,-60.0,-147.27,16.07,315.6,-7.3,1002.6,demo_simulation
2026-08-11,-60.0,-114.55,9.13,347.3,-8.4,1006.0,demo_simulation
2026-08-11,-60.0,-81.82,5.94,9.8,-10.4,989.5,demo_simulation
2026-08-11,-60.0,-49.09,8.45,247.9,-12.0,983.8,demo_simulation
2026-08-11,-60.0,-16.36,15.98,64.8,-10.4,985.8,demo_simulation
2026-08-11,-60.0,16.36,7.4,263.6,-4.4,965.3,demo_simulation
2026-08-11,-60.0,49.09,17.97,73.2,-3.5,995.2,demo_simulation
2026-08-11,-60.0,81.82,13.15,310.7,-9.4,979.1,demo_simulation
2026-08-11,-60.0,114.55,13.78,21.3,-13.4,971.3,demo_simulation
2026-08-11,-60.0,147.27,16.67,313.1,-10.0,987.2,demo_simulation
2026-08-11,-60.0,180.0,11.27,35.1,-1.1,993.2,demo_simulation
2026-08-10,-78.0,-180.0,5.29,164.7,-16.9,984.9,demo_simulation
2026-08-10,-78.0,-147.27,17.18,256.5,-19.9,969.4,demo_simulation
